Approved symbol	Alias symbol	Previous symbol
TMEM187	ITBA1	CXorf12
TMEM187	DXS9878E	CXorf12
TMEM189	Kua	
TMEM189-UBE2V1	Kua-UEV	
TMEM189-UBE2V1	CROC-1B	
TMEM190	MDAC1	
TMEM191A	DKFZp434N035	
TMEM191A	TMEM191AP	
TMEM192	FLJ38482	
TMEM196	MGC42090	
TMEM198	MGC99813	
TMEM198	TMEM198A	
TMEM199	MGC45714	C17orf32
TMEM200A	TTMC	KIAA1913
TMEM200B	TTMB	
TMEM200C	TTMA	
TMEM201	RP13-15M17.2	
TMEM201	NET5	
TMEM202	FLJ27523	
TMEM203	MGC14327	
TMEM203	HBEBP1	
TMEM204	FLJ20898	C16orf30
TMEM204	CLP24	C16orf30
TMEM205	UNQ501	
TMEM205	MBC3205	
TMEM206	FLJ10874	C1orf75
TMEM208	HSPC171	
TMEM209	FLJ14803	
TMEM209	NET31	
TMEM211	bA9F11.1	
TMEM212	FLJ23172	
TMEM214	FLJ20254	
TMEM216	MGC13379	CORS2
TMEM216	MGC13379	MKS2
TMEM216	HSPC244	CORS2
TMEM216	HSPC244	MKS2
TMEM216	JBTS2	CORS2
TMEM216	JBTS2	MKS2
TMEM217	dJ355M6.2	C6orf128
TMEM222	DKFZP564D0478	C1orf160
TMEM223	MGC3196	
TMEM225	PMP22CD	
TMEM225	PPP1R154	
TMEM229B	FLJ33387	C14orf83
TMEM230	HSPC274	C20orf30
TMEM231	FLJ22167	
TMEM231	ALYE870	
TMEM231	PRO1886	
TMEM231	JBTS20	
TMEM231	MKS11	
TMEM232	FLJ43080	
TMEM233	IFITMD2	
TMEM234	RP4-622L5	C1orf91
TMEM234	dJ622L5.7	C1orf91
TMEM234	FLJ90779	C1orf91
TMEM236	bA16O1.2	FAM23B
TMEM236	bA16O1.2	FAM23A
TMEM236	bA162I21.2	FAM23B
TMEM236	bA162I21.2	FAM23A
TMEM237	JBTS14	ALS2CR4
TMEM241	MGC11386	C18orf45
TMEM241	FLJ44259	C18orf45
TMEM242	BM033	C6orf35
TMEM243	MGC4175	C7orf23
TMEM243	MM-TRAG	C7orf23
TMEM244	bA174C7.4	C6orf191
TMEM245	CG-2	C9orf5
TMEM246	MGC12992	C9orf125
TMEM248	FLJ10099	C7orf42
TMEM248	FLJ13090	C7orf42
TMEM249	C8orfK29	
TMEM251	DKFZP564F1123	C14orf109
TMEM252	MGC34760	C9orf71
TMEM254	FLJ13263	C10orf57
TMEM254	bA369J21.6	C10orf57
TMEM255A	FLJ20716	FAM70A
TMEM255B	MGC20579	FAM70B
TMEM256	MGC40107	C17orf61
TMEM259	MGC4022	C19orf6
TMEM259	ASBABP1	C19orf6
TMEM259	MBRL	C19orf6
TMEM260	FLJ20392	C14orf101
TMEM261	MGC4730	C9orf123
TMEM263	MGC17943	C12orf23
TMEM266	FLJ38190	C15orf27
TMF1	ARA160	
TMF1	TMF	
TMIGD1	UNQ9372	TMIGD
TMIGD2	MGC23244	
TMIGD3	AD026	
TMLHE	TMLH	
TMLHE	FLJ10727	
TMLHE	BBOX2	
TMLHE	XAP130	
TMOD1	ETMOD	D9S57E
TMOD1	ETMOD	TMOD
TMOD2	NTMOD	
TMOD3	UTMOD	
TMOD4	Sk-Tmod	
TMPO	TP	
TMPO	LAP2	
TMPO	LEMD4	
TMPOP1	Em:AB014080.3	TMPOL1
TMPOP2	lncRNA-EBIC	
TMPPE	FLJ45032	
TMPRSS2	PRSS10	
TMPRSS4	TMPRSS3	
TMPRSS4	MT-SP2	
TMPRSS5	MGC141886	
TMPRSS5	MGC148044	
TMPRSS6	FLJ30744	
TMPRSS11A	ECRG1	
TMPRSS11BNL	FLJ41562	
TMPRSS11E	DESC1	TMPRSS11E2
TMPRSS11F	FLJ16046	
TMPRSS12	MGC57341	
TMPRSS12	CT151	
TMPRSS13	MSPL	TMPRSS11
TMPRSS15	ENTK	PRSS7
TMPRSS15	MGC133046	PRSS7
TMSB4X	TB4X	TMSB4
TMSB4XP6	dJ1071L10.1	TMSB4L
TMSB4XP6	dJ1071L10.1	TMSL6
TMSB4Y	TB4Y	
TMSB10	TB10	
TMSB15A	TMSNB	TMSL8
TMSB15B	MGC39900	
TMTC1	ARG99	
TMTC1	OLF	
TMTC1	FLJ31400	
TMTC1	FLJ41625	
TMTC2	DKFZp762A217	
TMTC3	FLJ90492	
TMTC3	SMILE	
TMTC4	FLJ14624	
TMTC4	FLJ22153	
TMUB1	SB144	C7orf21
TMUB2	MGC3123	
TMX1	TMX	TXNDC
TMX1	TMX	TXNDC1
TMX1	PDIA11	TXNDC
TMX1	PDIA11	TXNDC1
TMX2	PDIA12	TXNDC14
TMX3	FLJ20793	TXNDC10
TMX3	KIAA1830	TXNDC10
TMX3	PDIA13	TXNDC10
TMX4	DJ971N18.2	TXNDC13
TMX4	KIAA1162	TXNDC13
TMX4	PDIA14	TXNDC13
TNC	TN	HXB
TNC	TN	DFNA56
TNC	MGC167029	HXB
TNC	MGC167029	DFNA56
TNF	TNFSF2	TNFA
TNF	DIF	TNFA
TNF	TNF-alpha	TNFA
TNFAIP1	B61	EDP1
TNFAIP1	B12	EDP1
TNFAIP1	MGC2317	EDP1
TNFAIP1	BTBD34	EDP1
TNFAIP2	B94	
TNFAIP2	EXOC3L3	
TNFAIP3	A20	
TNFAIP3	OTUD7C	
TNFAIP6	TSG6	
TNFAIP6	TSG-6	
TNFAIP8	GG2-1	
TNFAIP8	MDC-3.13	
TNFAIP8	SCC-S2	
TNFAIP8L1	MGC17791	
TNFAIP8L2	FLJ23467	
TNFAIP8L3	FLJ41287	
TNFRSF1A	TNF-R	TNFR1
TNFRSF1A	TNFAR	TNFR1
TNFRSF1A	TNFR60	TNFR1
TNFRSF1A	TNF-R-I	TNFR1
TNFRSF1A	CD120a	TNFR1
TNFRSF1A	TNF-R55	TNFR1
TNFRSF1B	TNFBR	TNFR2
TNFRSF1B	TNFR80	TNFR2
TNFRSF1B	TNF-R75	TNFR2
TNFRSF1B	TNF-R-II	TNFR2
TNFRSF1B	p75	TNFR2
TNFRSF1B	CD120b	TNFR2
TNFRSF4	ACT35	TXGP1L
TNFRSF4	OX40	TXGP1L
TNFRSF4	CD134	TXGP1L
TNFRSF6B	DcR3	
TNFRSF6B	DCR3	
TNFRSF6B	TR6	
TNFRSF6B	M68	
TNFRSF8	KI-1	CD30
TNFRSF8	KI-1	D1S166E
TNFRSF9	CD137	ILA
TNFRSF9	4-1BB	ILA
TNFRSF10A	DR4	
TNFRSF10A	Apo2	
TNFRSF10A	TRAILR-1	
TNFRSF10A	CD261	
TNFRSF10B	DR5	
TNFRSF10B	KILLER	
TNFRSF10B	TRICK2A	
TNFRSF10B	TRAIL-R2	
TNFRSF10B	TRICKB	
TNFRSF10B	CD262	
TNFRSF10C	DcR1	
TNFRSF10C	TRAILR3	
TNFRSF10C	LIT	
TNFRSF10C	TRID	
TNFRSF10C	CD263	
TNFRSF10D	DcR2	
TNFRSF10D	TRUNDD	
TNFRSF10D	TRAILR4	
TNFRSF10D	CD264	
TNFRSF11A	RANK	PDB2
TNFRSF11A	RANK	LOH18CR1
TNFRSF11A	CD265	PDB2
TNFRSF11A	CD265	LOH18CR1
TNFRSF11A	FEO	PDB2
TNFRSF11A	FEO	LOH18CR1
TNFRSF11B	OCIF	OPG
TNFRSF11B	TR1	OPG
TNFRSF12A	FN14	
TNFRSF12A	TweakR	
TNFRSF12A	CD266	
TNFRSF13B	TACI	
TNFRSF13B	CD267	
TNFRSF13B	IGAD2	
TNFRSF13C	BAFFR	
TNFRSF13C	CD268	
TNFRSF14	HVEM	
TNFRSF14	ATAR	
TNFRSF14	TR2	
TNFRSF14	LIGHTR	
TNFRSF14	HVEA	
TNFRSF14	CD270	
TNFRSF17	BCM	BCMA
TNFRSF17	CD269	BCMA
TNFRSF17	TNFRSF13A	BCMA
TNFRSF18	AITR	
TNFRSF18	GITR	
TNFRSF18	CD357	
TNFRSF19	TAJ-alpha	
TNFRSF19	TROY	
TNFRSF19	TAJ	
TNFRSF19	TRADE	
TNFRSF21	DR6	
TNFRSF21	CD358	
TNFRSF25	DR3	TNFRSF12
TNFRSF25	TRAMP	TNFRSF12
TNFRSF25	WSL-1	TNFRSF12
TNFRSF25	LARD	TNFRSF12
TNFRSF25	WSL-LR	TNFRSF12
TNFRSF25	DDR3	TNFRSF12
TNFRSF25	TR3	TNFRSF12
TNFRSF25	APO-3	TNFRSF12
TNFSF4	OX-40L	TXGP1
TNFSF4	gp34	TXGP1
TNFSF4	CD252	TXGP1
TNFSF8	CD153	CD30LG
TNFSF9	4-1BB-L	
TNFSF10	TRAIL	
TNFSF10	Apo-2L	
TNFSF10	TL2	
TNFSF10	CD253	
TNFSF11	TRANCE	
TNFSF11	RANKL	
TNFSF11	OPGL	
TNFSF11	ODF	
TNFSF11	CD254	
TNFSF12	TWEAK	
TNFSF12	DR3LG	
TNFSF12	APO3L	
TNFSF12-TNFSF13	TWE-PRIL	
TNFSF13	APRIL	
TNFSF13	CD256	
TNFSF13B	BAFF	TNFSF20
TNFSF13B	THANK	TNFSF20
TNFSF13B	BLYS	TNFSF20
TNFSF13B	TALL-1	TNFSF20
TNFSF13B	TALL1	TNFSF20
TNFSF13B	CD257	TNFSF20
TNFSF14	LIGHT	
TNFSF14	LTg	
TNFSF14	HVEM-L	
TNFSF14	CD258	
TNFSF15	TL1	
TNFSF15	VEGI	
TNFSF15	TL1A	
TNFSF15	VEGI192A	
TNFSF15	MGC129934	
TNFSF15	MGC129935	
TNFSF18	AITRL	
TNFSF18	TL6	
TNFSF18	hGITRL	
TNIK	KIAA0551	
TNIP1	NAF1	
TNIP1	KIAA0113	
TNIP1	ABIN-1	
TNIP1	VAN	
TNIP2	ABIN-2	
TNIP2	MGC4289	
TNIP2	KLIP	
TNIP2	FLIP1	
TNIP3	LIND	
TNIP3	FLJ21162	
TNIP3	ABIN-3	
TNK2	p21cdc42Hs	
TNK2	ACK	
TNK2	ACK1	
TNKS	TIN1	
TNKS	TINF1	
TNKS	TNKS1	
TNKS	PARP-5a	
TNKS	PARP5A	
TNKS	pART5	
TNKS1BP1	TAB182	
TNKS1BP1	KIAA1741	
TNKS1BP1	FLJ45975	
TNKS2	TNKL	
TNKS2	TANK2	
TNKS2	PARP-5b	
TNKS2	PARP-5c	
TNKS2	PARP5B	
TNKS2	PARP5C	
TNKS2	pART6	
TNMD	myodulin	
TNMD	ChM1L	
TNMD	tendin	
TNMD	TEM	
TNMD	BRICD4	
TNNI2	FSSV	AMCD2B
TNNI2	DA2B	AMCD2B
TNNI3	TNNC1	CMD2A
TNNI3	CMH7	CMD2A
TNNI3K	CARK	
TNNT1	ANM	
TNNT1	STNT	
TNNT1	TNT	
TNNT1	TNTS	
TNNT1	FLJ98147	
TNNT1	MGC104241	
TNNT1	NEM5	
TNNT2	CMPD2	CMH2
TNNT2	CMPD2	CMD1D
TNNT3	AMCD2B	
TNNT3	DA2B	
TNNT3	FSSV	
TNNT3	DKFZp779M2348	
TNP2	TP2	
TNPO1	MIP	KPNB2
TNPO1	TRN	KPNB2
TNPO1	IPO2	KPNB2
TNPO1	MIP1	KPNB2
TNPO2	IPO3	
TNPO2	KPNB2B	
TNPO2	FLJ12155	
TNPO2	TRN2	
TNPO3	TRN-SR	LGMD1F
TNPO3	MTR10A	LGMD1F
TNPO3	TRN-SR2	LGMD1F
TNPO3	IPO12	LGMD1F
TNRC6A	CAGH26	TNRC6
TNRC6A	KIAA1460	TNRC6
TNRC6A	GW182	TNRC6
TNRC6B	KIAA1093	
TNRC6C	KIAA1582	
TNRC6C	FLJ20015	
TNRC17	CAGL234	
TNRC18	CAGL79	
TNRC18	TNRC18A	
TNRC18	KIAA1856	
TNS1	DKFZp586K0617	TNS
TNS1	DKFZp586K0617	MXRA6
TNS1	PPP1R155	TNS
TNS1	PPP1R155	MXRA6
TNS2	KIAA1075	TENC1
TNS2	C1-TEN	TENC1
TNS3	TEM6	TENS1
TNS3	H_NH0549I23.2	TENS1
TNS3	FLJ13732	TENS1
TNS4	CTEN	
TNXA	XA	TNX
TNXA	D6S103E	TNX
TNXA	HXBL	TNX
TNXB	TNXBS	TNXB1
TNXB	TNXBS	TNXB2
TNXB	XBS	TNXB1
TNXB	XBS	TNXB2
TNXB	XB	TNXB1
TNXB	XB	TNXB2
TOB1	TOB	TROB1
TOB1	TROB	TROB1
TOB2	TOBL	TROB2
TOB2	TOB4	TROB2
TOB2	bK223H9	TROB2
TOB2P1	TOB4p	TOB2P
TOB2P1	p373c6.3	TOB2P
TOLLIP	IL-1RAcPIP	
TOM1L1	SRCASM	
TOMM5	bA613M10.3	C9orf105
TOMM6	OBTP	
TOMM20	KIAA0016	
TOMM20	TOM20	
TOMM20	MOM19	
TOMM20	MAS20	
TOMM20L	UNQ9438	
TOMM22	TOM22	
TOMM34	TOM34	
TOMM34	HTOM34P	
TOMM40	PEREC1	
TOMM40	D19S1177E	
TOMM40	C19orf1	
TOMM40	TOM40	
TOMM40	PER-EC1	
TOMM40L	FLJ12770	
TOMM40L	TOMM40B	
TOMM70	KIAA0719	TOMM70A
TONSL	IKBR	NFKBIL2
TOP3A	ZGRF7	TOP3
TOPAZ1	FLJ36157	C3orf77
TOPBP1	KIAA0259	
TOPBP1	TOP2BP1	
TOPORS	TP53BPL	RP31
TOPORS	LUN	RP31
TOR1A	DQ2	DYT1
TOR1AIP1	LAP1B	
TOR1AIP1	FLJ13142	
TOR1AIP2	LULL1	
TOR1AIP2	NET9	
TOR1AIP2	IFRG15	
TOR1B	DQ1	
TOR1B	MGC4386	
TOR2A	FLJ14771	
TOR2A	TORP1	
TOR3A	FLJ22345	ADIR
TOR3A	ADIR2	ADIR
TOR4A	FLJ20245	C9orf167
TOX	KIAA0808	
TOX	TOX1	
TOX2	dJ1108D11.2	C20orf100
TOX2	GCX-1	C20orf100
TOX3	CAGF9	TNRC9
TOX4	LCP1	C14orf92
TOX4	LCP1	KIAA0737
TP53	p53	
TP53	LFS1	
TP53AIP1	p53AIP1	
TP53BP1	53BP1	
TP53BP1	p202	
TP53BP2	PPP1R13A	
TP53BP2	ASPP2	
TP53BP2	53BP2	
TP53I3	PIG3	
TP53I11	PIG11	
TP53I13	DSCP1	
TP53INP1	DKFZp434M1317	
TP53INP1	FLJ22139	
TP53INP1	P53DINP1	
TP53INP1	SIP	
TP53INP1	TP53INP1A	
TP53INP1	TP53INP1B	
TP53INP1	Teap	
TP53INP2	FLJ21759	C20orf110
TP53INP2	FLJ23500	C20orf110
TP53INP2	DKFZp434B2411	C20orf110
TP53INP2	DKFZp434O0827	C20orf110
TP53INP2	dJ1181N3.1	C20orf110
TP53INP2	PINH	C20orf110
TP53INP2	DOR	C20orf110
TP53RK	dJ101A2.2	C20orf64
TP53RK	prpk	C20orf64
TP53RK	Nori-2p	C20orf64
TP53RK	BUD32	C20orf64
TP53TG1	H_RG012D21.9	TP53AP1
TP53TG1	LINC00096	TP53AP1
TP53TG3	P53TG3	
TP53TG3	TP53TG3A	
TP53TG5	CLG01	C20orf10
TP53TG5	dJ453C12.5	C20orf10
TP63	p51	TP73L
TP63	p51	TP53L
TP63	p51	TP53CP
TP63	SHFM4	TP73L
TP63	SHFM4	TP53L
TP63	SHFM4	TP53CP
TP63	EEC3	TP73L
TP63	EEC3	TP53L
TP63	EEC3	TP53CP
TP63	p63	TP73L
TP63	p63	TP53L
TP63	p63	TP53CP
TP63	p73L	TP73L
TP63	p73L	TP53L
TP63	p73L	TP53CP
TP63	OFC8	TP73L
TP63	OFC8	TP53L
TP63	OFC8	TP53CP
TP63	KET	TP73L
TP63	KET	TP53L
TP63	KET	TP53CP
TP63	p73H	TP73L
TP63	p73H	TP53L
TP63	p73H	TP53CP
TP63	NBP	TP73L
TP63	NBP	TP53L
TP63	NBP	TP53CP
TP63	p53CP	TP73L
TP63	p53CP	TP53L
TP63	p53CP	TP53CP
TP73	P73	
TP73-AS1	PDAM	KIAA0495
TPBG	5T4-AG	
TPBG	5T4	
TPCN1	KIAA1169	
TPCN1	FLJ20612	
TPCN1	TPC1	
TPCN2	TPC2	
TPD52	D52	
TPD52	hD52	
TPD52	N8L	
TPD52L1	D53	
TPD52L1	hD53	
TPD52L2	D54	
TPD52L2	hD54	
TPD52L3	NYD-SP25	
TPGS1	GTRGEO22	C19orf20
TPGS1	PGs1	C19orf20
TPGS2	DKFZP586M1523	C18orf10
TPGS2	HsT3006	C18orf10
TPH2	NTPH	
TPH2	FLJ37295	
TPK1	HTPK1	
TPK1	PP20	
TPM2	DA1	AMCD1
TPM2	NEM4	AMCD1
TPM3	TRK	NEM1
TPM3P2	dJ1125A11.2	TPM5P
TPO	TPX	
TPPP	p25alpha	
TPPP	TPPP1	
TPPP	p25	
TPPP	TPPP/p25	
TPPP2	p25beta	C14orf8
TPPP2	p18	C14orf8
TPPP2	CT152	C14orf8
TPPP3	CGI-38	
TPPP3	p25gamma	
TPPP3	p20	
TPRA1	TPRA40	GPR175
TPRA1	FLJ32197	GPR175
TPRA1	TMEM227	GPR175
TPRG1	FLJ41238	FAM79B
TPRG1	FLJ43694	FAM79B
TPRG1L	RP11-46F15.3	FAM79A
TPRG1L	FLJ21811	FAM79A
TPRKB	CGI-121	
TPRN	FLJ90254	C9orf75
TPRN	FLJ90254	DFNB79
TPRX1	FLJ40321	
TPRX2P	TPRX2P1	
TPRXL	FLJ35107	
TPSG1	TMT	
TPSG1	PRSS31	
TPSP2	Mastin	
TPST1	TANGO13A	
TPST2	TANGO13B	
TPT1	TCTP	
TPT1	fortilin	
TPT1P8	FKSG2	
TPTE	PTEN2	
TPTE	CT44	
TPTE2	TPIP	
TPTEP1	psiTPTE22	
TPX2	p100	C20orf2
TPX2	p100	C20orf1
TPX2	DIL-2	C20orf2
TPX2	DIL-2	C20orf1
TRA2A	htra-2-alpha	
TRA2A	tra2a	
TRA2A	AWMS1	
TRA2B	Htra2-beta	SFRS10
TRA2B	PPP1R156	SFRS10
TRABD	PP2447	
TRABD2A	TIKI1	C2orf89
TRABD2B	TIKI2	
TRADD	Hs.89862	
TRAF1	EBI6	
TRAF2	TRAP3	
TRAF3	CAP-1	
TRAF3	CD40bp	
TRAF3	CRAF1	
TRAF3	LAP1	
TRAF3IP1	MIP-T3	
TRAF3IP1	DKFZP434F124	
TRAF3IP1	MIPT3	
TRAF3IP1	IFT54	
TRAF3IP2	DKFZP586G0522	C6orf4
TRAF3IP2	DKFZP586G0522	C6orf5
TRAF3IP2	DKFZP586G0522	C6orf6
TRAF3IP2	DKFZP586G0522	C6orf2
TRAF3IP2	ACT1	C6orf4
TRAF3IP2	ACT1	C6orf5
TRAF3IP2	ACT1	C6orf6
TRAF3IP2	ACT1	C6orf2
TRAF3IP2	CIKS	C6orf4
TRAF3IP2	CIKS	C6orf5
TRAF3IP2	CIKS	C6orf6
TRAF3IP2	CIKS	C6orf2
TRAF3IP2-AS1	C6UAS	TRAF3IP2-AS2
TRAF3IP2-AS1	C6UAS	C6orf3
TRAF3IP2-AS1	C6UAS	NCRNA00248
TRAF3IP3	T3JAM	
TRAF4	CART1	
TRAF4	MLN62	
TRAF4	RNF83	
TRAF5	RNF84	
TRAF6	RNF85	
TRAF7	RNF119	RFWD1
TRAF7	DKFZp586I021	RFWD1
TRAF7	MGC7807	RFWD1
TRAFD1	FLN29	
TRAIP	TRIP	
TRAIP	RNF206	
TRAK1	OIP106	
TRAK1	KIAA1042	
TRAK1	MILT1	
TRAK2	CALS-C	ALS2CR3
TRAK2	KIAA0549	ALS2CR3
TRAK2	GRIF-1	ALS2CR3
TRAK2	OIP98	ALS2CR3
TRAK2	MILT2	ALS2CR3
TRAM1	TRAM	
TRAM1	TRAMP	
TRAM1L1	MGC26568	
TRAM2	KIAA0057	
TRANK1	LBA1	
TRANK1	KIAA0342	
TRAP1	HSP75	
TRAP1	HSP90L	
TRAPPC1	MUM2	
TRAPPC1	BET5	
TRAPPC2	TRS20	SEDL
TRAPPC2	SEDT	SEDL
TRAPPC2	MIP-2A	SEDL
TRAPPC2	ZNF547L	SEDL
TRAPPC2	hYP38334	SEDL
TRAPPC2B	SEDLP1	SEDLP
TRAPPC2B	SEDLP1	TRAPPC2P1
TRAPPC2B	MIP-2A	SEDLP
TRAPPC2B	MIP-2A	TRAPPC2P1
TRAPPC2L	HSPC176	
TRAPPC2P8	TRAPPC2P3B	
TRAPPC2P9	TRAPPC2P4B	
TRAPPC2P10	TRAPPC2P5B	
TRAPPC3	BET3	
TRAPPC3L	bA259P20.2	BET3L
TRAPPC3L	FLJ11180	BET3L
TRAPPC4	TRS23	
TRAPPC4	SBDN	
TRAPPC4	PTD009	
TRAPPC5	MGC52424	
TRAPPC5	TRS31	
TRAPPC6A	TRS33	
TRAPPC6A	MGC2650	
TRAPPC6A	HSPC289	
TRAPPC8	HsT2706	KIAA1012
TRAPPC8	TRS85	KIAA1012
TRAPPC8	GSG1	KIAA1012
TRAPPC9	IKBKBBP	
TRAPPC9	NIBP	
TRAPPC9	KIAA1882	
TRAPPC9	T1	
TRAPPC9	TRS120	
TRAPPC9	MRT13	
TRAPPC10	EHOC-1	TMEM1
TRAPPC10	TRS130	TMEM1
TRAPPC11	FLJ12716	C4orf41
TRAPPC11	gry	C4orf41
TRAPPC11	foigr	C4orf41
TRAPPC12	CGI-87	TTC15
TRAPPC12	TTC-15	TTC15
TRAPPC13	FLJ13611	C5orf44
TRAPPC13	FLJ26957	C5orf44
TRAPPC13	MGC48585	C5orf44
TRAT1	HSPC062	TCRIM
TRAT1	TRIM	TCRIM
TRAV1-1	TRAV11	
TRAV1-1	TCRAV1S1	
TRAV1-1	TCRAV7S1	
TRAV4	TCRAV20S1	
TRAV4	TCRAV4S1	
TRAV8-5	TRAV85	
TRAV8-5	TCRAV8S5	
TRAV10	TCRAV10S1	
TRAV10	TCRAV24S1	
TRAV12-3	TRAV123	
TRAV12-3	TCRAV2S2	
TRAV12-3	TCRAV12S3	
TRAV14DV4	TRAV14/DV4	
TRAV14DV4	TCRAV6S1-hDV104S1	
TRAV14DV4	hADV14S1	
TRAV15	TCRAV15S1	
TRAV16	TCRAV16S1	
TRAV16	TCRAV9S1	
TRAV17	TCRAV17S1	
TRAV17	TCRAV3S1	
TRAV18	TCRAV18S1	
TRAV19	TCRAV12S1	
TRAV19	TCRAV19S1	
TRAV22	TCRAV13S1	
TRAV22	TCRAV22S1	
TRAV23DV6	TRAV23/DV6	
TRAV23DV6	TCRAV17S1	
TRAV25	TCRAV25S1	
TRAV25	TCRAV32S1	
TRAV26-2	TRAV262	
TRAV26-2	TCRAV4S1	
TRAV26-2	TCRAV26S2	
TRAV29DV5	TRAV29/DV5	
TRAV31	TCRAV31S1	
TRAV33	C14orf12	
TRAV34	TCRAV26S1	
TRAV34	TCRAV34S1	
TRAV35	TCRAV25S1	
TRAV35	TCRAV35S1	
TRAV36DV7	TRAV36/DV7	
TRAV38-1	TRAV381	
TRAV38-1	TCRAV14S2	
TRAV38-1	TCRAV38S1	
TRAV38-2DV8	TRAV38-2/DV8	
TRAV38-2DV8	TRAV382DV8	
TRAV38-2DV8	TCRAV14S1	
TRAV38-2DV8	hADV38S2	
TRAV39	TCRAV27S1	
TRAV39	TCRAV39S1	
TRAV40	TCRAV31S1	
TRAV40	TCRAV40S1	
TRAV41	TCRAV19S1	
TRAV41	TCRAV41S1	
TRBC1	TCRBC1	
TRBC1	BV05S1J2.2	
TRBC2	TCRBC2	
TRBD1	TCRBD1	
TRBD2	TCRBD2	
TRBJ1-1	TRBJ11	
TRBJ1-1	TCRBJ1S1	
TRBJ1-2	TRBJ12	
TRBJ1-2	TCRBJ1S2	
TRBJ1-3	TRBJ13	
TRBJ1-3	TCRBJ1S3	
TRBJ1-4	TRBJ14	
TRBJ1-4	TCRBJ1S4	
TRBJ1-5	TRBJ15	
TRBJ1-5	TCRBJ1S5	
TRBJ1-6	TRBJ16	
TRBJ1-6	TCRBJ1S6	
TRBJ2-1	TRBJ21	
TRBJ2-1	TCRBJ2S1	
TRBJ2-2	TRBJ22	
TRBJ2-2	TCRBJ2S2	
TRBJ2-2P	TRBJ22P	
TRBJ2-3	TRBJ23	
TRBJ2-3	TCRBJ2S3	
TRBJ2-4	TRBJ24	
TRBJ2-4	TCRBJ2S4	
TRBJ2-5	TRBJ25	
TRBJ2-5	TCRBJ2S5	
TRBJ2-6	TRBJ26	
TRBJ2-6	TCRBJ2S6	
TRBJ2-7	TRBJ27	
TRBJ2-7	TCRBJ2S7	
TRBV1	TCRBV27S1P	
TRBV1	TCRBV1S1P	
TRBV2	TCRBV22S1A2N1T	
TRBV2	TCRBV2S1	
TRBV3-1	TRBV31	
TRBV3-1	TCRBV3S1	
TRBV3-1	TCRBV9S1A1T	
TRBV3-2	TRBV32	
TRBV3-2	TCRBV3S2	
TRBV3-2	TCRBV9S2A2PT	
TRBV4-1	TRBV41	
TRBV4-1	TCRBV4S1	
TRBV4-1	TCRBV7S1A1N2T	
TRBV4-1	BV07S1J2.7	
TRBV4-2	TRBV42	
TRBV4-2	TCRBV4S2	
TRBV4-2	TCRBV7S3A2T	
TRBV4-3	TRBV43	
TRBV4-3	TCRBV4S3	
TRBV4-3	TCRBV7S2A1N4T	
TRBV5-1	TRBV51	
TRBV5-1	TCRBV5S1	
TRBV5-1	TCRBV5S1A1T	
TRBV5-2	TRBV52	
TRBV5-2	TCRBV31S1	
TRBV5-2	TCRBV5S2P	
TRBV5-3	TRBV53	
TRBV5-3	TCRBV5S3	
TRBV5-3	TCRBV5S5P	
TRBV5-4	TRBV54	
TRBV5-4	TCRBV5S4	
TRBV5-4	TCRBV5S6A3N2T	
TRBV5-5	TRBV55	
TRBV5-5	TCRBV5S3A2T	
TRBV5-5	TCRBV5S5	
TRBV5-6	TRBV56	
TRBV5-6	TCRBV5S2	
TRBV5-6	TCRBV5S6	
TRBV5-7	TRBV57	
TRBV5-7	TCRBV5S7	
TRBV5-7	TCRBV5S7P	
TRBV5-8	TRBV58	
TRBV5-8	TCRBV5S4A2T	
TRBV5-8	TCRBV5S8	
TRBV6-1	TRBV61	
TRBV6-1	TCRBV13S3	
TRBV6-1	TCRBV6S1	
TRBV6-2	TRBV62	
TRBV6-2	TCRBV13S2A1T	
TRBV6-2	TCRBV6S2	
TRBV6-3	TRBV63	
TRBV6-3	TCRBV13S9/13S2A1T	
TRBV6-3	TCRBV6S3	
TRBV6-4	TRBV64	
TRBV6-4	TCRBV13S5	
TRBV6-4	TCRBV6S4	
TRBV6-5	TRBV65	
TRBV6-5	TCRBV13S1	
TRBV6-5	TCRBV6S5	
TRBV6-6	TRBV66	
TRBV6-6	TCRBV13S6A2T	
TRBV6-6	TCRBV6S6	
TRBV6-7	TRBV67	
TRBV6-7	TCRBV13S8P	
TRBV6-7	TCRBV6S7	
TRBV6-8	TRBV68	
TRBV6-8	TCRBV13S7P	
TRBV6-8	TCRBV6S8	
TRBV6-9	TRBV69	
TRBV6-9	TCRBV13S4	
TRBV6-9	TCRBV6S9	
TRBV7-1	TRBV71	
TRBV7-1	TCRBV6S7P	
TRBV7-1	TCRBV7S1	
TRBV7-2	TRBV72	
TRBV7-2	TCRBV6S5A1N1	
TRBV7-2	TCRBV7S2	
TRBV7-3	TRBV73	
TRBV7-3	TCRBV6S1A1N1	
TRBV7-3	TCRBV7S3	
TRBV7-4	TRBV74	
TRBV7-4	TCRBV6S8A2T	
TRBV7-4	TCRBV7S4	
TRBV7-5	TRBV75	
TRBV7-5	TCRBV6S9P	
TRBV7-5	TCRBV7S5	
TRBV7-6	TRBV76	
TRBV7-6	TCRBV6S3A1N1T	
TRBV7-6	TCRBV7S6	
TRBV7-7	TRBV77	
TRBV7-7	TCRBV6S6A2T	
TRBV7-7	TCRBV7S7	
