"GLA_genenames"	"GLA_pvalue"
"CCDC159"	0.289273386
"NDUFS7"	0.276613051
"KCTD5"	0.36215482
"DEFB133"	0.36986826
"RUFY3"	0.160688828
"DEFB106A"	0.367783395
"C7orf71"	0.465331393
"C1orf53"	0.253574857
"MS4A5"	0.18622498
"METTL18"	0.243706597
"PIK3R6"	0.28876685
"SCT"	0.426353656
"TP53TG3"	0.483503881
"C19orf18"	0.287288092
"IL17C"	0.326579861
"MYADML2"	0.577792586
"TP53TG3C"	0.436925041
"TP53TG3B"	0.436925041
"RAC1"	0.235646446
"FER"	0.17445721
"KRTAP19-2"	0.348720384
"STAMBPL1"	0.196568117
"FKBP2"	0.22206393
"FAM156B"	0.535675551
"FAM156A"	0.535675551
"R3HCC1"	0.515281352
"APOBEC3C"	0.232315155
"CALY"	0.281467525
"IRGM"	0.463604984
"PTAFR"	0.408550347
"SLN"	0.334248877
"C11orf91"	0.492083333
"IQCF2"	0.190692402
"GZMK"	0.294083946
"ADIPOQ"	0.301075368
"AK4"	0.313287377
"C16orf52"	0.468269506
"KRTAP23-1"	0.355916565
"TIA1"	0.189771752
"OR6B2"	0.372998366
"ALG6"	0.169216197
"EXOSC5"	0.35013123
"PKP3"	0.285803207
"ZBED5"	0.772958538
"ZNF705D"	0.541473141
"TMEM187"	0.433823019
"YJEFN3"	0.472604167
"NICN1"	0.311236724
"LGALS3"	0.240268587
"DPEP3"	0.161544628
"ANKRD34C"	0.706699346
"RCAN3"	0.248983354
"CBS"	0.290215482
"KRTAP10-9"	0.279722733
"RARRES2"	0.255052083
"CCL3L3"	0.413257251
"HRSP12"	0.2540625
"FAM57B"	0.342194138
"SETD1A"	0.626271446
"SRD5A1"	0.348274101
"KRTAP20-1"	0.347107333
"LRMP"	0.138655535
"PABPC1L2B"	0.596606924
"AQP4"	0.319843239
"LHX9"	0.23606873
"DDT"	0.507485703
"KCNK10"	0.224010417
"POLR3H"	0.24747549
"ADAL"	0.277509702
"RAB39B"	0.303968546
"VWDE"	0.773252145
"DEFB106B"	0.367783395
"PABPC1L2A"	0.596606924
"SYNGR4"	0.248794424
"CREG2"	0.263227124
"TST"	0.432405535
"SLC39A6"	0.267276859
"PIR"	0.304226409
"IRS1"	0.560979371
"PRAMEF8"	0.924423509
"PRAMEF9"	0.666569138
"CLIP3"	0.305388072
"PRAMEF21"	0.697110907
"PRAMEF15"	0.666569138
"HBZ"	0.501697304
"PCDHGA2"	0.999929024
"GOLGA6B"	0.296720792
"RNPS1"	0.333875613
"CDX4"	0.392439747
"TMBIM4"	0.273186785
"MBOAT4"	0.662928922
"BOLA2"	0.541473141
"SLC23A3"	0.104770731
"UNC119"	0.242698632
"PRAMEF3"	0.689838644
"OR4B1"	0.141928105
"ZFP91"	0.220938521
"BOLA2B"	0.541473141
"ZNF843"	0.609821793
"ZDHHC24"	0.35040288
"FOXS1"	0.450758783
"C1orf68"	0.524659416
"GPR160"	0.203187806
"LNP1"	0.220774612
"OR2T1"	0.321149918
"C6orf141"	0.521648284
"TRAM1L1"	0.364903493
"MYL6"	0.187588337
"HSPA12B"	0.40272212
"OR4K14"	0.175631127
"PCDHB10"	0.400335478
"OTUD1"	0.682534722
"FAM63B"	0.292369792
"LDHAL6B"	0.394123264
"CORO1B"	0.280040339
"LCE6A"	0.386738154
"PIGY"	0.403665237
"LAMC3"	0.0451731
"CYP51A1"	0.145055658
"KRTAP19-7"	0.362642463
"MSANTD3"	0.277416258
"ANKS1A"	0.338265421
"C2orf68"	0.297459661
"CLIC5"	0.3138894
"C11orf73"	0.260723039
"PROZ"	0.142804841
"CDC7"	0.137636846
"POLR2E"	0.264625715
"C12orf73"	0.363874592
"BIN3"	0.305505004
"KRTAP6-1"	0.36839614
"F2RL2"	0.265327308
"PTPRB"	0.198033088
"SDC2"	0.274390829
"RDM1"	0.308691789
"KRTAP2-4"	0.345243566
"ZNF251"	0.25907884
"NOL12"	0.308241932
"SPSB2"	0.229236111
"SHISA9"	0.647750715
"AADACL3"	0.276979167
"PMAIP1"	0.332091503
"XAGE1B"	0.390861928
"XAGE1A"	0.390861928
"TEX101"	0.295721507
"PANK1"	0.266291871
"DUSP26"	0.318582006
"XAGE1C"	0.390861928
"XAGE1D"	0.390861928
"XAGE1E"	0.390861928
"KRTAP8-1"	0.379283599
"CD27"	0.311407271
"ARL17B"	0.461421569
"DCAKD"	0.277262051
"DEFA3"	0.409073223
"HIST2H4A"	0.495111826
"HIST2H4B"	0.495111826
"PBK"	0.303633068
"OR6P1"	0.59154616
"SLC3A2"	0.297983047
"IQCF5"	0.436238766
"OR10S1"	0.221451695
"YKT6"	0.287250817
"CNPY3"	0.288738766
"RPS26"	0.22318219
"ENHO"	0.385479473
"CRTC2"	0.194020118
"SPDYA"	0.300099571
"NFATC1"	0.314979575
"C11orf86"	0.41396344
"KIAA0040"	0.402805862
"SSTR2"	0.358079555
"HSP90B1"	0.193853656
"PNMT"	0.225741422
"TIGIT"	0.292627145
"C15orf61"	0.460680658
"GATAD1"	0.219628268
"POLR2L"	0.395410539
"POM121L2"	0.870015829
"KCNH7"	0.166543096
"SAP130"	0.141232639
"CISD3"	0.430862949
"NUDT18"	0.267034314
"PRR20A"	0.591479269
"PRR20E"	0.591479269
"C1QTNF4"	0.4973029
"VAPB"	0.297169118
"HCN4"	0.302481107
"OR11H6"	0.14052594
"RHOJ"	0.246491524
"PLA2G12A"	0.283345078
"FOXD4L2"	0.804047181
"MRGPRF"	0.269248366
"P2RY13"	0.251833129
"GIMAP5"	0.316436377
"PRDX5"	0.298985396
"C2orf69"	0.285478452
"APOE"	0.318521242
"PSAP"	0.234496528
"KLK12"	0.330653595
"TMSB4X"	0.370807802
"ST6GALNAC1"	0.262100694
"BRI3BP"	0.338469158
"TMEM147"	0.284940768
"RPL15"	0.273221507
"H2AFB2"	0.508790339
"H2AFB3"	0.512085376
"PLA2G10"	0.460174632
"TSPAN19"	0.251479779
"RD3"	0.317765012
"HIST2H3C"	0.57865145
"HIST2H3A"	0.57865145
"CITED4"	0.36902982
"HIST2H2AA3"	0.548196998
"HIST2H2AA4"	0.548196998
"CLEC4G"	0.419698223
"CEBPE"	0.390958946
"FXYD5"	0.230138889
"TMEM68"	0.230454963
"PRODH2"	0.111773897
"VSTM2A"	0.319320364
"HILPDA"	0.354426573
"ZNF595"	0.748954248
"CISH"	0.33911969
"KRTAP19-4"	0.377303411
"PAFAH1B3"	0.305055147
"PTGES3"	0.258407373
"DEFB127"	0.374988256
"LRRC70"	0.75815002
"DIEXF"	0.150117953
"TAS2R60"	0.209668096
"C6orf223"	0.20094567
"PRADC1"	0.232736417
"HOXC13"	0.357882966
"HDHD2"	0.237043505
"ATXN1L"	0.775193015
"APRT"	0.287378983
"MAS1"	0.358064747
"TOM1"	0.210859375
"RBM47"	0.49462163
"ZNF343"	0.094652267
"NECAP1"	0.258456393
"TMEM132D"	0.276651348
"BLCAP"	0.394149306
"HMGN4"	0.367992239
"PIGR"	0.219375511
"ACSM2B"	0.195007149
"PFKFB1"	0.20993413
"ZBTB42"	0.648106618
"TPI1"	0.277560253
"FAM104A"	0.240484069
"HEBP2"	0.273638174
"H1FNT"	0.242742034
"RFPL4A"	0.563155637
"CMTM2"	0.252122651
"SERTM1"	0.400943627
"OTOS"	0.208273591
"FOXD4L6"	0.805892565
"ARL5C"	0.463200061
"TRIP6"	0.242108354
"RPL26L1"	0.281429739
"ZNF99"	0.029149306
"FOXD4L4"	0.804047181
"KRTAP3-2"	0.389926981
"SORBS1"	0.118704555
"CTDSPL"	0.314282067
"ADAMTS4"	0.203127042
"SEL1L"	0.191548203
"PAQR8"	0.417337112
"TLCD1"	0.275219056
"CTSA"	0.236016646
"HES5"	0.385853248
"DEFB124"	0.368306781
"TEX29"	0.282484681
"ATXN1"	0.59782884
"MAPK7"	0.426798917
"ZBTB8B"	0.68407884
"CEACAM7"	0.251014093
"VSTM2B"	0.552075674
"MAGEA9"	0.608106618
"NDUFA11"	0.37006587
"CCL4L1"	0.408394608
"HSPB6"	0.368827614
"PEF1"	0.254841708
"MAD2L2"	0.257119587
"ALKBH6"	0.288697406
"SCNN1A"	0.315094975
"PCDHA11"	0.836649306
"MTMR7"	0.260268587
"PNLIPRP2"	0.204533803
"MAGEA2B"	0.600035233
"MAGEA2"	0.600035233
"ATXN7L3B"	0.401848958
"SCRN3"	0.094882557
"PNMAL2"	0.475491728
"SHISA6"	0.718534007
"TMEM229A"	0.623715278
"MRPL32"	0.231785131
"CYP4A22"	0.157486724
"LRRC1"	0.220458538
"MYEOV"	0.369582312
"TMEM236"	0.54569087
"DEFB123"	0.354989277
"KRTAP6-3"	0.399116115
"SPACA5B"	0.465868056
"HOXB13"	0.420274714
"KRTAP12-4"	0.400620915
"DEFB132"	0.392625613
"OR4F3"	0.55267259
"TBXA2R"	0.582504085
"DNM3"	0.114540952
"UQCR11"	0.394834048
"KCNQ5"	0.221518587
"CCL3L1"	0.413257251
"GAGE12C"	0.428102022
"ODF3B"	0.316383272
"GAGE12E"	0.42175194
"CGB8"	0.55267259
"CD52"	0.370544322
"GAGE12I"	0.428102022
"ATP5G3"	0.245701083
"RP2"	0.312041462
"GAGE12F"	0.428102022
"GAGE12G"	0.42175194
"HOXC9"	0.433771957
"XAGE2B"	0.395578023
"PITRM1"	0.154518484
"MYPOP"	0.368553411
"PCDHB2"	0.488411969
"XAGE2"	0.395578023
"DHRS4"	0.371647774
"LIPT2"	0.518957312
"CLPSL2"	0.370581087
"THAP10"	0.264198836
"KRTAP10-7"	0.42898029
"RILPL2"	0.286331189
"HOXC8"	0.352843137
"HOXA7"	0.321436377
"GNGT2"	0.36666973
"C16orf70"	0.19513174
"ETV3"	0.259787582
"NAA35"	0.171403186
"SERF1B"	0.391316381
"DEFB113"	0.363016238
"UBXN11"	0.176707006
"SERF1A"	0.391316381
"APOPT1"	0.24954759
"GAGE12H"	0.42175194
"MRPS18C"	0.182318219
"CCDC23"	0.349685968
"HBA2"	0.561378166
"TAS2R10"	0.081739175
"NEUROG2"	0.513438011
"GJB3"	0.372803309
"SPRY2"	0.354742647
"MYF6"	0.321637051
"TMEM182"	0.283155637
"BRK1"	0.398077002
"ASNA1"	0.414353554
"SNN"	0.432470895
"NUMB"	0.256025327
"DEFB114"	0.366294935
"ASCL2"	0.326822406
"CTF1"	0.342734886
"KLK14"	0.304203942
"UCHL1"	0.290227737
"ACP5"	0.403453329
"GNG12"	0.355146548
"C17orf105"	0.457856924
"SNRPA"	0.373113766
"SPAG11A"	0.44497498
"FKBP1A"	0.368865911
"SEC14L5"	0.2078702
"ENSA"	0.257249285
"H3F3A"	0.284714052
"ANKRD33B"	0.688612643
"PRL"	0.305757251
"ADPRHL2"	0.322411663
"PGF"	0.294007864
"JAK3"	0.356505821
"ELF2"	0.210511642
"KRTAP19-8"	0.364332108
"RPL17"	0.288119383
"POLG2"	0.124064032
"GPR19"	0.381755515
"KLK1"	0.262733354
"BCL2L11"	0.27310049
"RAX2"	0.428321078
"TEX30"	0.220318627
"C19orf25"	0.424905535
"SLC48A1"	0.330842525
"C6orf195"	0.422869179
"NDUFB4"	0.186004902
"ZBED3"	0.337904412
"FAM159B"	0.448835274
"LYRM5"	0.361374081
"ATPAF2"	0.362342218
"BEND6"	0.234285131
"SPTSSA"	0.398077002
"GATC"	0.235084763
"RAB1B"	0.308641748
"ZNF141"	0.366473652
"TULP1"	0.274979065
"GJA3"	0.41142259
"TMEM126B"	0.192186989
"ELOVL3"	0.30683415
"CAMK2N1"	0.403080065
"HNRNPF"	0.46485192
"CGRRF1"	0.311952104
"TXNDC2"	0.446922488
"OR6T1"	0.216223958
"KCNMB1"	0.299114583
"PALM"	0.51573223
"SSX5"	0.304885621
"GAGE2C"	0.43280433
"PLGLB2"	0.375864481
"ZNF799"	0.171585989
"TSPAN10"	0.376213746
"DEXI"	0.470481005
"ARPC5"	0.279709457
"BTBD18"	0.784076287
"RNF212"	0.246344465
"RAB40C"	0.481840278
"NDNL2"	0.417410641
"NAPB"	0.283397161
"CINP"	0.281918403
"TMPPE"	0.503617749
"FAM25A"	0.38838848
"MANBAL"	0.404426062
"ADORA2B"	0.236745302
"PRR15L"	0.420387051
"CCL20"	0.245116932
"SLC25A48"	0.29107741
"BANF2"	0.37662837
"RAB5C"	0.302465278
"KRTAP12-3"	0.419390829
"SFTA2"	0.375410029
"PALM3"	0.753033088
"EFNB3"	0.388718342
"NUDT21"	0.294313725
"IGIP"	0.367783395
"ARRB1"	0.222947304
"SMR3B"	0.368880719
"KCNE3"	0.413276654
"RELL1"	0.284408701
"SPACA5"	0.465868056
"C3orf62"	0.136334252
"PCBP1"	0.333604984
"OCLM"	0.344043607
"GNG3"	0.378244996
"FAM20B"	0.201234171
"C2orf43"	0.308406863
"SPANXN5"	0.366263276
"C2CD4D"	0.61629136
"TNFSF11"	0.286503268
"BATF3"	0.210278288
"BTG4"	0.283830167
"EIF3K"	0.298135212
"SLC22A7"	0.217548509
"ADAT3"	0.292503064
"LSM7"	0.416571691
"SLU7"	0.139416871
"F8A2"	0.52386489
"F8A3"	0.52386489
"TMPRSS11BNL"	0.411708027
"COX6A2"	0.3823029
"OCEL1"	0.227305453
"TPD52"	0.28074857
"C2orf74"	0.480383987
"IQUB"	0.125659722
"SERP2"	0.367223754
"CTXN1"	0.482292688
"NDUFA8"	0.224661969
"PRR15"	0.489116115
"CYB561D2"	0.169049224
"PLGLB1"	0.375864481
"PSMC3IP"	0.210835376
"GNG8"	0.421449142
"INCA1"	0.163079044
"SLC15A5"	0.742597529
"COX7C"	0.357634804
"CXorf66"	0.316897978
"TLR4"	0.171948529
"C9orf66"	0.442866115
"CETN3"	0.183240911
"ASGR1"	0.420313011
"F13A1"	0.311119281
"APOLD1"	0.256269404
"PNN"	0.266091708
"ORC6"	0.240277778
"SPANXA1"	0.424015523
"SPANXA2"	0.424015523
"RTCA"	0.127831904
"S1PR2"	0.542283497
"C17orf89"	0.328828125
"KRTAP12-1"	0.438105596
"TLX1NB"	0.401353145
"LRG1"	0.307155842
"SPANXB2"	0.441435866
"SPANXB1"	0.441435866
"BEX5"	0.398452308
"FITM1"	0.286968954
"FOSL1"	0.247839563
"KRTAP19-1"	0.40972835
"HBA1"	0.561378166
"PKIG"	0.403228145
"CDC42EP5"	0.417694547
"FXYD6-FXYD2"	0.255270629
"PHACTR1"	0.763783701
"ATP5E"	0.349962725
"LTB4R"	0.432300858
"STXBP4"	0.176146855
"C1orf185"	0.491395016
"RPL41"	0.330489175
"VCX2"	0.515577512
"SEC61G"	0.355099571
"CCL7"	0.370882353
"BEAN1"	0.532517872
"GAGE2A"	0.390255821
"SH3RF1"	0.229669118
"OR1B1"	0.217290135
"SLC22A24"	0.3713077
"NOTO"	0.535675551
"PALM2-AKAP2"	0.293137255
"GAGE1"	0.446296467
"ATP5L2"	0.405702104
"COQ10A"	0.300368158
"VMAC"	0.396892361
"SLC5A7"	0.192109886
"NAP1L2"	0.424620098
"ST20"	0.365936989
"DNAAF2"	0.223621834
"S1PR3"	0.521301062
"SRSF10"	0.548196998
"CRK"	0.412859988
"GAGE2B"	0.436524714
"FAM32A"	0.38245098
"NAT9"	0.23620864
"TMEM170B"	0.387605699
"MT4"	0.353351716
"GFRA1"	0.193763787
"TMEM151B"	0.725119996
"CTXN3"	0.375431985
"AADACL4"	0.432610805
"FAM195A"	0.411255106
"NGRN"	0.333611622
"COX20"	0.24273029
"SPRR1B"	0.365010723
"GPI"	0.264859579
"PRKCDBP"	0.176207618
"AVP"	0.471324551
"TMSB15A"	0.345243566
"GAGE2D"	0.436524714
"CCDC107"	0.259906046
"HBG2"	0.42449857
"TAGLN3"	0.298463542
"MAGEA9B"	0.608106618
"SNAPIN"	0.282970792
"PECR"	0.18277982
"FZD6"	0.247057292
"NENF"	0.252600592
"NDUFS8"	0.329488358
"OR2W3"	0.218967014
"TIAF1"	0.42358558
"HBD"	0.420165952
"TMSB15B"	0.345698529
"CT47A6"	0.700837418
"PRAMEF20"	0.697110907
"FKBP1B"	0.3522452
"CT47A7"	0.700837418
"FAM76A"	0.292076185
"DUXA"	0.224869792
"RPRML"	0.453532475
"TMEM100"	0.438580474
"GCHFR"	0.389451593
"C1orf127"	0.093791871
"HBQ1"	0.406172896
"SIX6"	0.413991013
"GCNT4"	0.362784926
"RNF144B"	0.311046773
"PITPNA"	0.309992851
"FAM13A"	0.074627247
"ZNF530"	0.02802594
"CCL1"	0.38291156
"AQP9"	0.309866728
"MYOD1"	0.659762561
"MC1R"	0.217487234
"USP4"	0.200755208
"IFITM1"	0.44917739
"CRELD1"	0.080124081
"MLF2"	0.324182496
"PCP4"	0.354150837
"KRTAP21-2"	0.386738154
"CCL18"	0.378642259
"PEX11A"	0.196276042
"CRISP2"	0.229361213
"KRTAP13-3"	0.427311581
"MT1G"	0.360029616
"CD300LB"	0.238444138
"PRSS8"	0.285497855
"SLC2A6"	0.269850899
"ID2"	0.463276654
"SMPX"	0.389692096
"TBC1D20"	0.394298407
"CDC42EP4"	0.531538501
"FAM46C"	0.45399663
"HSBP1"	0.356475184
"EIF4EBP1"	0.379261132
"KCTD18"	0.188553922
"DIRC1"	0.375727635
"COX8A"	0.426020731
"NT5DC2"	0.228120915
"ELOVL2"	0.315581597
"YEATS4"	0.226772365
"HBE1"	0.430404412
"MT1B"	0.361464461
"RAD9B"	0.067105801
"TAGLN"	0.233491115
"SND1"	0.167882966
"KIAA1456"	0.416660029
"TNNT3"	0.32149663
"WFDC6"	0.381358762
"SULT1A3"	0.620848652
"LGALS7"	0.559338235
"SYNGR1"	0.23745098
"DIRC2"	0.1431827
"C17orf62"	0.20079759
"MMP23B"	0.708644301
"CD48"	0.278128574
"MIF"	0.397900327
"ANKRD22"	0.274871834
"TSPYL4"	0.355883374
"RHOF"	0.283985907
"SENP7"	0.127838031
"NKX6-1"	0.424595588
"TECRL"	0.195989073
"C22orf24"	0.408636132
"NIPA2"	0.270670956
"DCDC1"	0.312175756
"CDV3"	0.251060049
"POLH"	0.21351154
"SPRR2E"	0.370807802
"CCDC152"	0.510064338
"ARFRP1"	0.283356822
"FBXO6"	0.352799224
"RBP1"	0.213295547
"GSTT2B"	0.576991932
"C16orf74"	0.320028595
"GABARAPL1"	0.397711908
"SPRR2D"	0.370544322
"GFRA4"	0.373485498
"EPHX2"	0.139148795
"MAP2K2"	0.471217831
"MRPL33"	0.369531761
"C2orf27A"	0.465620915
"IZUMO2"	0.307991728
"GALR3"	0.288019301
"SPRR2F"	0.374389297
"PSPN"	0.398705576
"GNG5"	0.384914726
"ITPKB"	0.377425449
"MT1E"	0.373429841
"FAM53A"	0.521949551
"SULT1A4"	0.620848652
"HIST1H4G"	0.464560355
"C2orf27B"	0.470086295
"SMAGP"	0.393150531
"SPRR2B"	0.37492596
"CDK5"	0.194253472
"TOMM5"	0.373053513
"FAM110C"	0.286133068
"MRPS11"	0.30620047
"C9orf16"	0.365467218
"C12orf49"	0.310729677
"NPFFR1"	0.323033088
"LCE3A"	0.397191074
"SPRR2A"	0.374627247
"BTBD7"	0.270713337
"TARM1"	0.550346712
"TIMM13"	0.457411663
"KCNE2"	0.418283292
"LCE2D"	0.400230801
"LELP1"	0.387426981
"ANKS3"	0.201453738
"SSX2B"	0.509250919
"TRIM9"	0.429273897
"GNA12"	0.469653799
"HOXA9"	0.212834967
"PDCL"	0.312199244
"DEFB129"	0.437391748
"ATG10"	0.277682292
"NECAP2"	0.25975337
"ZNF720"	0.413698938
"C11orf1"	0.145952308
"HMX3"	0.463923611
"CNPY2"	0.19578942
"BMP15"	0.356092729
"P2RY6"	0.321644199
"MTMR1"	0.172473958
"BLID"	0.388554432
"FRG2C"	0.541473141
"LCE2B"	0.400755719
"GTSE1"	0.354993873
"NPY1R"	0.327040952
"TRHR"	0.264422998
"LCE2C"	0.400872651
"VGLL3"	0.327666462
"RAVER2"	0.218773489
"KCNAB2"	0.420347733
"ARL6"	0.263830167
"WFDC9"	0.375224163
"DNAJC25-GNG10"	0.335797079
"RIN1"	0.261693219
"SPTSSB"	0.362693525
"GBA2"	0.135050551
"APLN"	0.333098958
"CCDC153"	0.263691279
"TIGD1"	0.732964665
"OXT"	0.517810968
"SCXB"	0.439231005
"SIKE1"	0.295755719
"FAM110B"	0.522540339
"SCXA"	0.439231005
"KLK15"	0.281996528
"BET1L"	0.416731005
"NXT1"	0.444511336
"THSD1"	0.28285335
"OPRD1"	0.589677798
"PPP1R8"	0.226223958
"PF4"	0.366635519
"MBD3L3"	0.495426368
"PLEKHJ1"	0.422625613
"FOXL1"	0.475340584
"LIMS3"	0.485836397
"GNG10"	0.355654616
"ACYP1"	0.343839359
"PGAM1"	0.339245813
"HS3ST3B1"	0.651989379
"LIMS3L"	0.485836397
"TMEM233"	0.416345997
"TM4SF18"	0.274024714
"SPRN"	0.355404412
"CCL2"	0.400334457
"SCGB2A2"	0.379106413
"TCEAL7"	0.410200674
"PPP2CB"	0.3201394
"WFDC12"	0.396684538
"NDUFA4"	0.379261132
"ZNF486"	0.281037071
"C14orf166"	0.287447917
"CCL4"	0.401070772
"DPCD"	0.289101818
"WBP5"	0.384458231
"SNURF"	0.377249285
"GFRA2"	0.439658395
"CSNK1A1L"	0.225292586
"MYL12A"	0.444362234
"WDR83OS"	0.449906046
"MINOS1"	0.390861928
"ZBTB6"	0.26520578
"FAM120AOS"	0.283823019
"ARPC3"	0.261692708
"CGB5"	0.55267259
"OR4F17"	0.559338235
"MYL12B"	0.450611213
"GMPR"	0.371963848
"ADRB2"	0.481651859
"HIGD1C"	0.354356618
"RNASE13"	0.434914216
"SLX1B"	0.660400837
"PI3"	0.432594975
"PATE4"	0.401070772
"POLR3K"	0.447922283
"LIN7A"	0.298082618
"KCNE1"	0.468620302
"POTEB"	0.594811581
"WFDC13"	0.388144404
"TMEM60"	0.402959559
"ABCF2"	0.173792382
"RNASE1"	0.461806577
"SUMO4"	0.384356107
"HIST1H2BM"	0.488073938
"GAGE12J"	0.42358558
"EIF3F"	0.4698269
"FAM206A"	0.276547181
"CRB3"	0.448136744
"CAMK4"	0.18576491
"CCL19"	0.39170241
"MT3"	0.379052288
"LST1"	0.37439951
"MCOLN3"	0.209717116
"PKIA"	0.364244792
"REC8"	0.264816176
"GNGT1"	0.360132251
"RNPEPL1"	0.184978554
"DSCR4"	0.415714359
"DUX4L7"	0.84950623
"DUX4L6"	0.611822406
"DUX4L5"	0.611822406
"DUX4"	0.822879902
"DUX4L3"	0.611822406
"DUX4L2"	0.611822406
"CCL15"	0.404354065
"HOXD4"	0.439497549
"CEND1"	0.485274714
"SPANXN4"	0.359413807
"TRIM44"	0.405360498
"HES2"	0.391466503
"PEX10"	0.432573529
"BCDIN3D"	0.273874592
"NKX2-6"	0.506144812
"ANKRD54"	0.288441585
"GPR182"	0.317992749
"CDKN2D"	0.474921875
"PLCB1"	0.227192606
"ASAH2B"	0.452089461
"INSIG2"	0.279175347
"ATF3"	0.261003881
"CPA5"	0.213741319
"HIST1H2BC"	0.494043607
"LCE1D"	0.413677492
"GNRH1"	0.392130821
"HIST1H4J"	0.529982639
"PSMD8"	0.279907578
"LSM5"	0.343092831
"GDAP1L1"	0.424584355
"CACNB2"	0.221064134
"IFITM3"	0.482033292
"TRPM2"	0.071864277
"CST9L"	0.423819444
"PKP4"	0.047784416
"INS"	0.429080882
"AP3S1"	0.220011744
"APOC1"	0.402076695
"NCCRP1"	0.239985703
"ZNF844"	0.584616524
"YWHAZ"	0.288336908
"SFRP5"	0.491905637
"RPL36"	0.443944547
"GCOM1"	0.215133783
"RAB23"	0.193888889
"NKX6-3"	0.453926164
"UCN"	0.431930147
"CTNNBIP1"	0.417865605
"PTGIR"	0.286125919
"CCR5"	0.151563521
"ZNF474"	0.216483354
"ZNF98"	0.308308313
"CDRT4"	0.457594975
"MT2A"	0.38774663
"CRCT1"	0.458236826
"MRPS7"	0.252344771
"SLC25A35"	0.214359681
"DNAL4"	0.423096405
"ACSF3"	0.309870302
"CCR7"	0.4736923
"PHYHIPL"	0.337407067
"NDUFB7"	0.470610192
"CLPS"	0.403554432
"HCFC1R1"	0.40149663
"RHOC"	0.203019301
"ETS1"	0.217673611
"NFYB"	0.269510825
"CD59"	0.430783803
"HCRT"	0.445922181
"MED1"	0.42077308
"MTNR1B"	0.4767596
"COX17"	0.394562398
"SQLE"	0.219428105
"KRTAP9-9"	0.375020935
"ATP5J"	0.38986826
"HIST1H4D"	0.497850797
"CCDC79"	0.632972835
"TUBA8"	0.528836295
"PTP4A3"	0.300063828
"HIST1H4K"	0.529982639
"MYOZ2"	0.286818321
"IFNA17"	0.440969158
"CTHRC1"	0.156793811
"PRAP1"	0.222156863
"ZNF706"	0.365367136
"ZFR2"	0.271896446
"TRAPPC2"	0.41731873
"B3GNT9"	0.579970895
"MESP2"	0.409678819
"CHCHD10"	0.447232945
"BTBD19"	0.551833129
"CHST13"	0.476759089
"HIST1H2BN"	0.50575674
"TCEAL8"	0.424233047
"RNF113B"	0.508929739
"SLC22A18"	0.448031046
"CCDC126"	0.42154565
"C1orf210"	0.424833027
"VCX3A"	0.54569087
"UBAC1"	0.233795956
"SPACA4"	0.469076797
"RNASE7"	0.45055096
"CLEC4A"	0.07558415
"NOP10"	0.379809028
"JTB"	0.267968239
"RPL22"	0.442765523
"WBP2"	0.316216299
"EIF5AL1"	0.468062704
"SIRT3"	0.29685866
"OR5C1"	0.235339563
"SSX2"	0.494369894
"SDHB"	0.309176879
"HCST"	0.424883068
"MBD4"	0.095667382
"ID4"	0.430404412
"TNFAIP1"	0.400092933
"CD3D"	0.271186172
"PDS5B"	0.101426675
"NUDT19"	0.315453942
"TAX1BP3"	0.471541565
"JAM2"	0.307679228
"C12orf57"	0.503637663
"IFNA1"	0.438615707
"COX6B2"	0.415243056
"TMED8"	0.316436377
"NEDD8"	0.381681985
"LCE3B"	0.392599571
"RNASE4"	0.455776654
"MYCBP"	0.37180913
"HEYL"	0.346136132
"GRAP"	0.57655433
"C2orf81"	0.734269301
"CD68"	0.277950368
"ATP5D"	0.446638583
"GAD1"	0.17440819
"TOMM40"	0.32541973
"SHISA7"	0.721309232
"CA2"	0.293265931
"CRYGB"	0.227289624
"GOLT1B"	0.412137459
"TSSK6"	0.568426777
"MZT1"	0.397869179
"TUBB2B"	0.659124796
"ASB8"	0.179398999
"MICALL2"	0.334176879
"DTWD1"	0.133645323
"ZNHIT1"	0.234172794
"PRAMEF13"	0.682923305
"HIST1H2BD"	0.501122345
"SAP25"	0.497135927
"GPN2"	0.441222937
"PSMB8"	0.325349775
"SPINK2"	0.354171773
"FAM24B"	0.395386029
"IFNA4"	0.453347631
"TFF3"	0.407495915
"CDR2L"	0.303169935
"ENPP6"	0.221520118
"C14orf178"	0.378329248
"ASIP"	0.401952104
"C19orf33"	0.409073223
"PLAGL1"	0.439504698
"SPINK8"	0.371134089
"C17orf50"	0.390861928
"MZF1"	0.323965482
"ACSS1"	0.334827921
"KRTCAP2"	0.22618413
"GOLGA6L1"	0.57513123
"CCL28"	0.428757149
"LITAF"	0.495980903
"TCF19"	0.412068525
"CCDC167"	0.415037275
"CBY3"	0.526877553
"GSTT2"	0.576991932
"KRTAP5-9"	0.447232945
"MBD3L1"	0.465231311
"GOLGA6L6"	0.767994281
"HDC"	0.270573427
"RPS17"	0.48309232
"ARL4A"	0.45536152
"SKIL"	0.226383783
"EFHC1"	0.268668301
"DKK3"	0.389459252
"ALDH6A1"	0.216597222
"RPS17L"	0.48309232
"SEPHS1"	0.462045547
"HHLA3"	0.438364481
"G0S2"	0.45559998
"KLF16"	0.443170445
"PDE4C"	0.253205167
"BANF1"	0.398771446
"C19orf60"	0.418394608
"DSTN"	0.407533701
"LYSMD2"	0.385315564
"DYNLL2"	0.413257251
